sampleNumber,pitchMin,pitchMax,pitchAve,energy,duration,f0,f1,f2,emotion
5750,182.6732782,415.0313752,353.2689983,0.179863919,4.0560625,1501.21523,3504.380996,0,Angry
5751,215.215415,375.0099419,307.83434,0.052111065,2.4378125,634.8341934,2232.518647,4545.279892,Fear
5752,245.354763,379.4460038,314.3072626,0.088875754,2.7860625,1203.162773,3148.228684,0,Fear
5753,176.4280845,595.7868174,268.1965822,0.028249181,2.940875,282.543756,2472.678413,4686.10973,Fear
5754,103.5080347,437.8557275,268.0687884,0.021030245,3.2504375,2302.707671,4557.972134,0,Fear
5755,193.2938951,339.0587155,268.4330129,0.028518564,2.1669375,2569.219529,4045.783547,0,Fear
5756,87.73759415,587.2602167,251.5292841,0.01424236,2.0121875,572.2886457,2089.453712,4007.611892,Fear
5757,243.7621178,403.131604,284.7721497,0.040112447,1.6541875,620.5283008,2711.225566,3840.771106,Fear
5758,176.2546227,400.546963,229.509564,0.012529539,2.7860625,1134.836208,3123.24386,4349.77923,Fear
5759,179.4831211,299.2123663,237.6347918,0.068205274,4.7015,791.1869667,2761.41442,4478.50008,Fear
5760,170.0658589,274.5357357,220.8667747,0.019258703,1.8936875,2536.963543,4021.985211,0,Fear
5761,122.653883,289.5162849,244.4339347,0.055412544,2.3508125,789.0736632,2692.37689,4561.465424,Fear
5762,223.2858402,522.6356047,273.3127498,0.059149534,2.8731875,931.170081,2820.386772,4905.535885,Fear
5763,190.3613835,298.5555114,233.8801082,0.018218019,3.221375,1007.353234,3133.728262,0,Fear
5764,201.736314,315.7926002,254.4270112,0.020339256,2.35075,2028.935607,3337.80482,0,Fear
5765,177.1874772,306.7907847,245.9584539,0.027619408,3.8308125,718.0194399,2622.748994,4775.463617,Fear
5766,188.8768654,274.0446924,230.447102,0.012847317,2.176625,1261.238445,3359.000305,0,Fear
5767,210.096452,284.9017307,252.3206655,0.022787331,2.7860625,862.6256371,2650.179123,4822.335411,Fear
5768,213.6118842,356.7940326,247.6366144,0.022351539,2.9601875,783.7312425,2587.184766,4816.532529,Fear
5769,109.7505498,570.4769078,230.3924937,0.049612371,4.179125,1120.012179,3227.307868,0,Fear
5770,116.1956442,331.765489,249.9769648,0.042448094,2.35075,769.6055816,3284.682477,0,Fear
5771,156.5882059,363.6535446,301.4223323,0.075946003,2.6119375,609.8720811,2777.458714,3717.096416,Fear
5772,199.5180178,320.5001513,241.0969447,0.043335662,2.35075,549.2599334,2278.602037,4496.572512,Fear
5773,128.4629759,315.8613748,253.2401047,0.063118984,3.5696875,650.1984023,2470.505767,4390.021039,Fear
5774,199.1953741,358.8953327,300.4139928,0.064360637,2.176625,2529.044892,4006.773731,0,Fear
5775,197.7459763,348.2367289,287.0223652,0.036942665,2.5249375,1641.188042,3441.12283,4041.775041,Fear
5776,202.1159766,374.2492023,264.3528964,0.01408576,3.3955,704.3978814,2467.249307,4750.338677,Fear
5777,171.4012475,302.3623082,246.3431452,0.029191291,2.699,702.3700907,2655.194611,4576.506806,Fear
5778,133.366013,323.0643961,248.1539747,0.018427597,2.2636875,753.4793758,2426.78865,4424.177476,Fear
5779,111.3649289,312.2662608,252.6255473,0.024810205,2.176625,878.4978319,3737.921423,0,Fear
5780,169.8734321,324.1068743,219.7580153,0.043721196,2.7860625,738.9322248,2740.472694,4259.890303,Fear
5781,179.8941513,360.295777,271.3397593,0.052257385,2.7860625,668.6058832,2443.42465,4455.934235,Fear
5782,171.8472685,317.7090035,239.8296929,0.052734244,2.612,776.74784,2632.758368,4627.590076,Fear
5783,193.643702,293.6372563,234.2877063,0.014760533,2.4378125,1154.902712,3225.457453,0,Fear
5784,78.35020436,270.6673078,204.4856976,0.019084584,2.35075,1715.863011,3577.834957,0,Fear
5785,195.8105474,388.5032678,237.6896732,0.007993204,2.0025,798.3814438,2763.069561,4273.493294,Fear
5786,176.9832243,361.6408033,242.5935842,0.024046105,2.6119375,870.679179,2551.566292,4652.615936,Fear
5787,182.9014417,312.4833144,232.9819614,0.019267369,2.8731875,1854.746655,3192.234235,0,Fear
5788,171.4055426,280.2209077,231.8635644,0.009347895,1.9154375,1367.449266,3772.255915,0,Fear
5789,199.8523721,299.0640608,248.9912404,0.096933546,2.176625,797.3124512,4226.612067,0,Fear
5790,177.6746745,284.6247566,215.2493765,0.070322013,2.524875,1423.708945,3354.965173,0,Fear
5791,189.0639377,258.7952525,214.1136374,0.013128379,2.0895625,2800.162285,4145.016364,0,Fear
5792,109.5151269,273.8031214,223.6235143,0.020639373,2.786125,2122.814774,3631.220486,0,Fear
5793,107.1757001,374.5865114,236.0166708,0.029527638,2.176625,1008.604821,2496.621059,4789.551267,Fear
5794,87.50285165,405.0851721,250.7296366,0.036460176,2.6119375,1264.362592,3453.537641,0,Fear
5795,190.3940129,280.171297,232.4869776,0.032613533,2.524875,1336.444328,4012.603632,0,Fear
5796,130.3081759,319.2036507,253.581894,0.07239914,2.7425,1161.238597,3707.026926,0,Fear
5797,173.4497682,294.2685573,243.2310831,0.033505927,3.1343125,750.9558194,2535.397509,4723.939824,Fear
5798,228.9808645,335.3630755,260.8179152,0.019418913,2.0895625,1121.872325,3414.891027,0,Fear
5799,190.4132302,368.3387901,257.5567665,0.019035715,3.04725,244.5391356,2997.366822,3871.459961,Fear
5800,208.9438865,353.3911042,273.1850814,0.036888136,2.699,2116.758787,3661.789153,0,Fear
5801,115.6492343,558.3525185,366.0038607,0.033139869,2.0215,1485.702973,2665.983739,4950.10363,Surprise
5802,127.3398303,539.6750538,382.5373785,0.155695812,3.28125,716.5852886,2692.458419,4470.308627,Surprise
5803,243.8043247,422.6482896,375.4607963,0.066982812,2.291625,1391.698831,3327.600009,0,Surprise
5804,227.1319286,439.9427196,365.1746616,0.099661775,2.5,302.6515957,2460.828001,4013.265329,Surprise
5805,126.4603126,594.0077164,313.4034977,0.101000355,2.1875,964.7627001,2485.047833,4526.759546,Surprise
5806,141.9936583,379.0043876,284.8082233,0.095776286,2.0833125,1412.108298,3279.518809,0,Surprise
5807,194.6401313,584.3074463,346.0430283,0.09806706,2.34375,471.0102743,2868.163474,0,Surprise
5808,106.2408929,597.92786,296.4995964,0.037828104,3.046875,1459.35423,3481.625356,0,Surprise
5809,205.7057623,585.1899647,312.9415409,0.078890623,3.3984375,1605.782872,3880.283125,0,Surprise
5810,121.616037,355.1262784,256.0611828,0.033641867,2.578125,1172.323934,3552.325365,0,Surprise
5811,118.0191535,436.2716658,280.290652,0.054948143,2.3730625,546.9581416,3414.022586,0,Surprise
5812,130.1525793,547.0051828,348.1980301,0.098162639,2.5708125,498.7278242,2598.750233,4441.780399,Surprise
5813,153.9882633,482.0824248,357.1502995,0.172958609,3.339875,1461.241071,3250.209766,0,Surprise
5814,151.1072262,436.7762812,304.5877117,0.063328628,2.19725,1418.772471,3573.834316,0,Surprise
5815,222.8516347,443.6882334,363.7212573,0.093833893,2.8125,771.7946466,2448.46719,4531.266377,Surprise
5816,260.5853107,429.5239186,360.3262413,0.123970281,2.109375,747.6603468,3111.495363,0,Surprise
5817,297.7552416,409.1346991,369.7203602,0.266044137,2.4609375,1345.192085,3500.352258,0,Surprise
5818,127.7493159,439.5301489,314.7277677,0.05438786,2.548875,553.5218651,3197.952841,0,Surprise
5819,235.5978909,384.5968085,337.5148342,0.126291901,2.8125,1959.182381,3308.997892,0,Surprise
5820,133.9372192,581.0214027,321.820093,0.138251486,2.8344375,463.6269251,2607.026623,0,Surprise
5821,125.0123361,421.0738881,288.6133071,0.044814624,2.4609375,542.4104422,3014.163697,0,Surprise
5822,126.9872294,590.7461658,287.8761477,0.028557779,2.4389375,631.5414586,2666.174671,4820.788714,Surprise
5823,228.9638522,379.6340678,301.9819754,0.134049116,2.3730625,2678.975859,3569.340543,0,Surprise
5824,199.3791058,593.5965606,309.2440222,0.119108732,2.17525,2088.894943,4039.418521,0,Surprise
5825,228.5558711,439.1877781,345.0389361,0.158924083,3.2519375,2626.343775,4039.241791,0,Surprise
5826,141.4382714,513.2067424,306.5942204,0.066917693,1.8456875,1209.455657,2749.858607,0,Surprise
5827,133.385711,377.7256478,285.9682992,0.094652765,1.7578125,2120.484714,2872.599947,0,Surprise
5828,172.9478607,395.0636724,305.1121638,0.1212029,2.109375,1203.825135,3778.847274,0,Surprise
5829,135.6953019,434.1247576,339.8140876,0.14342099,2.109375,947.5824513,2423.002417,4028.877298,Surprise
5830,138.9628547,415.7053104,319.6412246,0.104896122,2.109375,1173.622477,3268.213692,0,Surprise
5831,244.264701,456.3379349,381.9558187,0.199456064,1.9775625,947.4415783,2773.650966,0,Surprise
5832,188.1429261,586.9720138,324.1717483,0.116968446,1.6699375,577.7372976,3048.070523,4864.07095,Surprise
5833,149.6962678,503.497548,330.2342999,0.10528857,2.4609375,878.2321376,3594.240337,3683.328207,Surprise
5834,130.652847,541.1705226,291.2468384,0.101636214,1.933625,497.7899487,2818.964471,0,Surprise
5835,221.6668383,594.7340127,327.4947291,0.033010461,1.7578125,667.3157623,2884.964571,4941.330777,Surprise
5836,116.3045138,599.6654345,283.5743345,0.09484095,2.9004375,1420.888115,3479.479975,0,Surprise
5837,198.4509437,492.0210375,356.5730649,0.082726573,2.5488125,987.8591081,1863.205691,3900.904041,Surprise
5838,319.1835478,484.801893,397.0617701,0.074968137,2.0215,481.9424015,2629.008124,4658.462529,Surprise
5839,184.5621577,472.2573581,347.7933933,0.10358,2.109375,1121.139608,1929.272955,4512.034259,Surprise
5840,203.6873382,453.2748343,357.9185807,0.052351202,2.3730625,1443.686095,4575.220561,0,Surprise
5841,174.3666106,463.7647661,355.4214875,0.110536647,2.19725,2686.426158,4273.645935,0,Surprise
5842,160.6620657,380.7853819,337.1609644,0.159710917,2.373,1795.350346,3691.211948,0,Surprise
5843,150.7416766,574.8847694,356.1056202,0.20596843,2.2851875,887.747144,2811.406333,4436.90257,Surprise
5844,197.0326104,433.4285981,324.3853345,0.104582297,2.3730625,652.3607609,2885.058691,4409.335014,Surprise
5845,163.6159189,454.9231531,348.0828178,0.123621686,2.1973125,1153.951358,2737.198476,0,Surprise
5846,149.9818352,485.0286801,320.914318,0.113821682,2.900375,560.3116997,2750.72158,4260.904892,Surprise
5847,156.0688429,456.4828264,326.8076417,0.207965711,2.8125,1459.830957,2287.502096,4360.405955,Surprise
5848,169.2830324,448.4259722,319.9493918,0.085070847,1.494125,1426.022946,3218.836097,0,Surprise
5849,114.9089065,521.4545111,287.1281514,0.037499048,2.109375,2740.483198,4713.580163,0,Surprise
5850,187.1128517,599.4887549,369.0753724,0.095571945,3.098125,411.7491728,2616.038557,4907.228548,Surprise
5851,198.2264488,418.6617105,304.8528668,0.035212532,2.9419375,1283.453433,3463.016557,0,Disgust
5852,98.8601103,408.9678282,257.9065673,0.020926673,2.1676875,1417.35881,3138.776953,0,Disgust
5853,194.7563286,501.5897496,307.9669054,0.009188941,1.8580625,1000.730384,3650.159585,0,Disgust
5854,159.181904,501.84899,276.0078056,0.006782986,3.1354375,2059.109401,3763.725536,0,Disgust
5855,228.7137506,337.1876949,287.2326142,0.025355361,3.3676875,1115.384058,3247.024118,0,Disgust
5856,241.760378,586.2889292,370.9153954,0.071819247,2.6321875,1469.443729,3427.583818,0,Disgust
5857,225.8121682,449.0128405,310.5084194,0.029689137,2.4386875,434.993068,2676.780836,4157.60559,Disgust
5858,123.4250987,510.4516547,283.6967458,0.02513075,2.6709375,475.0217812,1944.448852,4720.620919,Disgust
5859,86.89445978,447.5409816,235.1893232,0.048481544,3.9483125,1811.988997,3472.864416,0,Disgust
5860,80.75957884,494.4838713,327.3788289,0.043029999,1.829,1360.200779,3155.623374,0,Disgust
5861,100.9322869,484.6554562,251.9942511,0.05247989,3.527375,1638.493861,3761.849715,0,Disgust
5862,119.0444286,487.4175348,298.2104899,0.108357748,3.3966875,1537.882943,3562.645436,0,Disgust
5863,93.88211637,430.5031828,261.1720612,0.033416184,3.658,615.5457659,2311.898366,0,Disgust
5864,130.701498,408.8740669,297.4348205,0.082483482,3.0483125,1400.619456,3409.564544,0,Disgust
5865,190.8267661,373.7334666,275.3832922,0.040760441,3.39675,749.4550229,2417.139744,3694.749864,Disgust
5866,136.5429667,354.3325618,266.6412495,0.056862317,2.612875,550.8840209,2350.141551,4582.919295,Disgust
5867,133.3926553,445.1590896,305.6940481,0.054626728,2.7870625,2865.51034,4447.715286,0,Disgust
5868,111.7006417,356.5617361,248.5311635,0.061721005,3.6580625,783.9775026,3141.548748,0,Disgust
5869,204.9028471,432.9121077,284.047021,0.051753448,3.39675,254.7584334,2567.778444,4163.700424,Disgust
5870,119.0962735,401.7891014,276.6539358,0.070440667,2.96125,888.5577706,1402.817533,3443.748908,Disgust
5871,123.1226153,373.4839589,258.6052385,0.040798704,3.9193125,749.9647457,2783.96194,0,Disgust
5872,228.8633239,349.6929609,265.8284626,0.018400984,3.309625,771.3764683,2844.461983,4430.591019,Disgust
5873,97.11460033,350.8881661,232.7541576,0.043752474,3.39675,1026.778584,3270.258446,0,Disgust
5874,186.1442285,479.4282807,279.1833093,0.020169856,3.658,706.7886418,2455.252718,4825.05494,Disgust
5875,102.6405889,366.3471164,205.2174897,0.018267557,3.4838125,726.7159284,2556.665357,4550.703908,Disgust
5876,79.61829558,270.907258,196.4736828,0.005170338,3.309625,766.8399556,2480.658253,4564.996496,Disgust
5877,75.24242948,402.1501025,202.5762256,0.015360872,3.0483125,3057.88132,5384.152346,0,Disgust
5878,114.9086488,356.4963891,247.3472582,0.017391478,2.6128125,734.3853439,2516.455748,4748.878591,Disgust
5879,178.5043833,459.0567317,272.3955212,0.020356407,2.874125,140.2362781,2382.415437,4420.622012,Disgust
5880,105.6751848,357.7389997,240.5896367,0.059227935,3.3883125,1428.829286,2387.306641,4356.725101,Disgust
5881,237.6464604,373.9248044,292.3110832,0.048665084,3.12775,996.5485827,3153.377129,0,Disgust
5882,132.3483482,425.2772076,247.8899158,0.020573596,2.7801875,2754.310422,4026.305486,0,Disgust
5883,121.5373425,435.7089877,250.0963361,0.029642469,3.562125,1237.800473,3497.836789,0,Disgust
5884,115.0187942,413.639565,255.901099,0.037264858,2.6933125,720.9555402,2840.952884,0,Disgust
5885,214.3561436,349.6546591,265.6745041,0.031881458,2.4109375,1377.060442,3276.167848,0,Disgust
5886,102.1962481,429.5897334,261.9936344,0.04090476,2.8670625,731.652286,3291.865029,0,Disgust
5887,79.46126785,350.3988931,239.2313769,0.021129436,3.2145625,974.5175561,2917.856248,4581.996146,Disgust
5888,124.5254651,441.3565988,277.9123648,0.009196102,1.477,1462.329944,3324.455721,0,Disgust
5889,110.7384416,473.2523747,236.8101743,0.016440081,3.214625,810.0073094,2666.323268,4789.503616,Disgust
5890,85.80340421,448.3717488,232.3867089,0.028072672,2.280625,1233.017994,3935.2711,0,Disgust
5891,100.5498417,470.5273526,253.7381084,0.031398601,2.7801875,299.8380166,2737.940439,4439.113681,Disgust
5892,106.1618124,310.6646818,220.2803073,0.027449546,3.388375,2499.220513,3946.117917,0,Disgust
5893,109.007937,426.2757612,250.3428356,0.071186607,3.0408125,1060.220064,1928.161062,4790.680146,Disgust
5894,97.18818218,359.205104,247.4047521,0.088981571,2.997375,548.4659363,3495.877344,0,Disgust
5895,200.5858576,301.3374377,254.70898,0.05115801,3.5186875,1987.365202,4088.861568,0,Disgust
5896,160.0504487,434.7289694,298.5788896,0.0297991,3.011875,943.6323273,3041.609022,0,Disgust
5897,95.86638548,346.8987366,217.2200124,0.036452211,3.359375,245.4185687,2808.127413,0,Disgust
5898,109.224976,385.8876082,237.0872472,0.02334059,2.7801875,1650.429146,3756.273103,0,Disgust
5899,181.4849155,503.8411479,235.5398173,0.009447329,2.5485,1704.978877,3836.167145,0,Disgust
5900,216.463211,356.4871046,288.9757096,0.035126232,3.912875,1223.140836,3110.943795,0,Disgust
5901,96.30897849,145.6361156,126.7925272,0.007530366,2.4845625,1161.125964,2834.998846,4476.072653,Neutral
5902,88.11676294,154.6966976,119.8220798,0.002112488,2.678625,654.389846,2464.655329,0,Neutral
5903,82.20836288,155.1908847,127.3520394,0.002968583,2.0186875,697.2484675,2322.956458,4509.767457,Neutral
5904,90.18051769,164.3484394,120.7971746,0.001409392,3.4161875,2585.16537,4080.043811,0,Neutral
5905,99.04582281,597.4297453,135.135649,0.001479142,2.4456875,406.9778028,2371.66813,4089.012826,Neutral
5906,85.05451748,140.1280696,121.1712045,0.000948764,2.1836875,3145.775984,4095.393198,0,Neutral
5907,101.1950998,153.0774776,127.1524434,0.000675029,2.32925,623.975027,2425.781279,4279.762863,Neutral
5908,89.54089331,593.8692252,121.6815869,0.004324066,3.84325,701.2651327,2711.190107,4762.910735,Neutral
5909,77.6668483,486.3527378,122.0242725,0.00482317,4.018,2690.76311,4468.921534,0,Neutral
5910,87.52947309,508.2422974,117.7457039,0.000868433,2.8824375,2665.810797,3669.214106,0,Neutral
5911,79.36186434,145.4841002,108.0943621,0.003492976,2.9698125,404.1621602,2869.734093,0,Neutral
5912,83.08303043,133.8947008,105.7685035,0.00166495,3.8433125,788.6965937,3009.098937,0,Neutral
5913,80.52699695,148.1456283,113.9487872,0.002309125,3.6030625,891.0424042,3148.545774,0,Neutral
5914,76.41896531,571.2824926,120.8858481,0.001735864,2.620375,2975.700875,4628.261369,0,Neutral
5915,80.56097836,479.601811,117.2983795,0.002096546,3.4065625,1429.926605,3971.147276,0,Neutral
5916,76.41029583,149.7487304,113.0170026,0.001520433,2.795125,2032.271382,4354.681323,0,Neutral
5917,78.87433,133.436167,113.7260238,0.001733604,3.493875,578.1881977,2850.743028,4428.52616,Neutral
5918,87.10532935,412.9520838,122.35804,0.0129812,4.28,791.0800364,2584.627371,4816.95522,Neutral
5919,81.76204979,510.2621117,117.1693023,0.001871988,3.58125,1042.295197,3253.818088,0,Neutral
5920,77.02503996,158.4295072,115.2944604,0.002639268,4.3673125,2148.429022,3611.647474,0,Neutral
5921,80.88238247,497.8720654,122.218284,0.002524785,3.7340625,787.7484679,2657.179122,4571.323284,Neutral
5922,86.86310043,582.0637714,135.3686381,0.002647912,3.4939375,1199.425596,4098.245987,0,Neutral
5923,84.05755488,137.3014862,111.8424726,0.001954486,4.3236875,1516.79865,3586.781069,0,Neutral
5924,87.815647,596.968187,136.4428861,0.00180223,2.8169375,1141.663757,2941.575542,4249.75243,Neutral
5925,82.95229435,154.844059,112.2326173,0.001818898,3.1445,2560.227454,4302.091699,0,Neutral
5926,82.00591516,526.1031047,122.5537442,0.002506216,2.795125,2628.839803,4061.010723,0,Neutral
5927,77.11723527,142.2750339,117.8090251,0.001372819,2.5330625,1123.504137,3304.075828,3933.755495,Neutral
5928,91.56874175,150.7343587,123.8785338,0.001827342,2.423875,2654.052153,4069.182913,0,Neutral
5929,85.40777275,132.8493484,117.2813963,0.002490442,3.84325,656.6566377,2449.589742,4354.517682,Neutral
5930,86.74619038,495.7468526,125.6171414,0.006560229,3.493875,503.9439433,2192.921385,4616.729482,Neutral
5931,86.96052598,135.3287125,116.5148379,0.002768492,2.5079375,656.0095777,2931.482801,4736.550225,Neutral
5932,92.02047515,150.6095247,116.122071,0.003771339,2.795125,1362.476567,3502.427467,0,Neutral
5933,80.38465356,430.2574969,123.6924218,0.004886603,2.9698125,1629.480772,2494.437471,4136.85823,Neutral
5934,93.28159431,136.4408834,114.8156851,0.002144567,3.7559375,740.3407706,2377.02334,4561.290541,Neutral
5935,88.19043611,134.0283986,109.7086574,0.000718765,3.4065625,801.9634984,2458.837366,4569.187015,Neutral
5936,77.55469116,140.9507078,118.5177803,0.006251559,3.0571875,1120.942211,3449.468829,0,Neutral
5937,90.33836709,444.7081426,122.6382416,0.002090182,4.8914375,853.4063386,3170.406676,4973.172802,Neutral
5938,94.80431661,158.8228851,115.3610652,0.001439488,2.1836875,2400.853497,3253.601633,0,Neutral
5939,81.07809513,581.2227416,131.3579268,0.002071799,2.9698125,1087.957179,3438.31777,3695.727292,Neutral
5940,91.55235646,133.299861,116.9708537,0.002550372,2.795125,1700.394237,3795.915598,0,Neutral
5941,87.52681848,143.8589452,119.0548483,0.002147218,3.1445,699.7830244,2948.102552,4656.601722,Neutral
5942,92.40757664,124.8616774,112.1586636,0.00341551,2.8825,544.991764,2235.931737,4299.049108,Neutral
5943,81.0201609,131.4106971,111.636772,0.004942966,3.0571875,1984.947259,4480.267358,0,Neutral
5944,86.91411697,151.7047028,115.4990841,0.00371326,2.8824375,537.1601044,2947.19189,3856.851369,Neutral
5945,97.72583886,134.925558,117.7739152,0.006019885,2.795125,667.6323952,2275.077132,4455.526218,Neutral
5946,93.4991746,203.5596218,126.8009773,0.00333935,2.795125,1238.930496,3558.838527,0,Neutral
5947,82.23830397,129.0859643,108.2179877,0.002863187,3.231875,1072.476796,3574.267398,0,Neutral
5948,79.4931637,564.982476,134.1702928,0.003810084,2.6204375,2569.635268,4043.654496,0,Neutral
5949,78.22310547,145.5873244,114.7722923,0.001177929,2.948,2662.900127,4218.549211,0,Neutral
5950,94.6887943,140.0975983,116.5141398,0.001972191,3.7559375,2495.305513,3706.845838,0,Neutral
5951,196.4151442,513.6348405,287.2339944,0.175277459,1.975375,556.9788554,2525.275996,4326.161258,Happy
5952,229.4103021,540.7898093,311.2533694,0.248793352,2.2779375,1018.561927,3267.272298,0,Happy
5953,202.7607541,589.5542504,325.5291324,0.150838165,1.2813125,868.4624309,1881.641673,4206.782057,Happy
5954,271.3153639,559.8936556,365.7409816,0.462924482,2.1355,426.8053232,2515.466856,0,Happy
5955,292.4406118,460.683875,368.7127977,0.35648279,1.5668125,864.7796872,2416.189918,4219.766351,Happy
5956,216.6731452,431.8834447,353.1630979,0.24717261,1.494875,1289.015553,1520.000196,3980.825623,Happy
5957,237.5357199,487.1853968,376.7735653,0.242612521,1.06775,859.3915333,2695.150221,4544.163421,Happy
5958,213.7177422,595.5413433,371.4705906,0.3934625,2.4024375,1473.20424,3238.853688,0,Happy
5959,142.3742322,566.1580739,375.9365248,0.859979438,3.4701875,487.2546313,2634.782994,4578.641995,Happy
5960,325.8206468,494.3588077,385.9856267,0.267452812,1.7618125,645.5564695,2339.990137,0,Happy
5961,212.149017,573.9940976,314.5140048,0.378985042,2.1355,707.2033155,2721.502311,4050.904,Happy
5962,137.0814364,591.3422026,344.4364207,0.494274142,2.29575,411.5109649,2550.386094,5091.325009,Happy
5963,181.8360823,587.68486,397.0936271,0.501358235,2.1221875,1234.343718,2645.057028,0,Happy
5964,248.0142314,574.852048,361.1788808,0.446328365,2.042125,2093.960529,4909.239034,0,Happy
5965,171.7956429,415.8777827,348.8646811,0.624437441,2.522625,741.1202225,3330.444111,0,Happy
5966,168.0950837,543.0888571,349.6175981,0.186000792,1.6416875,1330.333512,3235.975688,0,Happy
5967,208.4465329,596.0266113,391.6301398,0.238407545,1.4014375,928.2449738,1941.441954,4162.766619,Happy
5968,278.2276828,514.3540335,368.7837372,0.294875482,1.868625,697.0171034,1884.447202,4652.717556,Happy
5969,184.2661827,591.1795904,386.2478998,0.447405882,2.08225,818.8509273,2609.377237,4547.201415,Happy
5970,182.3017857,549.3841395,373.5179005,0.4595089,2.3490625,1230.755885,3216.275296,0,Happy
5971,183.0988956,522.8048697,345.3255497,0.377867089,2.4025,653.9083279,2841.916869,4521.731657,Happy
5972,191.0171606,599.868867,428.3673189,0.354756884,1.9219375,790.833431,2390.867679,0,Happy
5973,157.0366173,572.0544835,326.9034487,0.539547946,2.50925,1184.908758,2784.634483,0,Happy
5974,217.3105226,446.8172873,359.9643352,0.295190863,1.962,971.9372856,2840.909709,4269.879121,Happy
5975,188.9151501,536.6273495,320.7204529,0.397298872,2.562625,2605.663716,0,0,Happy
5976,233.0934995,402.1638658,323.068842,0.172625172,1.6416875,1258.436903,3217.058028,4192.410849,Happy
5977,225.9413351,381.2943618,310.0867838,0.227380412,1.601625,1139.263297,1998.861315,3948.490028,Happy
5978,282.4480363,506.5129944,398.3744629,0.197759855,2.082125,912.7486055,3275.626041,0,Happy
5979,168.7265314,583.0231753,330.8142803,0.361257601,2.0020625,654.6802706,2742.089535,4265.12301,Happy
5980,253.7134625,471.8484946,329.8614851,0.442622333,2.4425625,1013.925394,2665.858194,0,Happy
5981,150.0974689,375.1286564,295.239365,0.244281468,1.962,848.1991154,2863.991289,0,Happy
5982,170.8500457,594.676926,312.8144023,0.430934016,1.962,922.5238784,2469.789646,4048.111903,Happy
5983,161.3404227,413.8792295,274.4774948,0.462232545,2.50925,1323.316979,3331.280755,4017.043,Happy
5984,162.5317118,407.713813,275.0313814,0.30629415,2.16225,1291.531052,2672.962969,4840.236995,Happy
5985,165.0531468,481.844338,306.3349741,0.252736691,1.5215625,1700.436692,3482.945191,0,Happy
5986,171.5541539,445.0501426,304.9851415,0.340711339,2.0020625,816.1386718,3575.55227,0,Happy
5987,119.6810837,454.5327107,310.051305,0.208884475,2.322375,2125.784301,3520.840445,0,Happy
5988,177.5007853,567.0650222,376.1338503,0.327183755,1.8018125,2014.039471,4231.332488,0,Happy
5989,178.9916516,596.4856765,355.5418743,0.498535324,2.6426875,907.0960853,2668.099292,0,Happy
5990,177.0056842,584.477018,313.7151792,0.482999757,2.4425,1206.161799,2457.169665,4169.74205,Happy
5991,183.1033263,550.5711023,379.2458235,0.238206063,1.5215625,848.5551625,2630.385644,4413.712459,Happy
5992,106.5613242,472.9178061,327.1929795,0.316941854,1.98075,1170.489732,2552.490602,0,Happy
5993,193.6061368,481.1476777,346.3592925,0.453838194,1.561625,1295.591402,2151.902579,4253.586672,Happy
5994,179.3885137,397.7938384,318.0806046,0.435722215,1.6816875,798.9888448,2464.806739,4450.972824,Happy
5995,191.523328,582.9923607,330.983848,0.637384674,2.883,989.1733204,3957.980574,0,Happy
5996,176.615031,578.8891984,326.1195511,0.360634593,2.522625,1393.754263,3629.400381,0,Happy
5997,148.6132905,469.3307199,290.2021706,0.339343854,2.3624375,828.8820456,2886.869991,0,Happy
5998,172.0232375,466.7598284,281.6151695,0.285898436,1.561625,908.6138201,2303.543478,4786.733788,Happy
5999,124.1977535,450.7394344,318.5746553,0.147140517,1.6216875,2594.20738,3080.290543,0,Happy
6000,162.1795195,559.5101906,309.9678313,0.282401896,2.780875,579.9308516,2532.213931,5000.924832,Happy
6001,159.8950573,318.3022662,274.8606828,0.120199018,3.0160625,1771.520952,3478.063398,0,Sad
6002,220.8243543,318.1639914,283.865468,0.162252553,2.360375,922.1050844,2937.059799,0,Sad
6003,164.392836,274.2417981,228.9252231,0.016816386,2.447875,1816.346822,4425.524214,0,Sad
6004,136.8685718,588.7521242,259.7698837,0.023551181,2.7538125,2245.70294,4264.081725,0,Sad
6005,166.0658495,273.2604179,232.543273,0.011032588,1.672,316.5863818,2776.493145,4423.908712,Sad
6006,140.7209309,439.7415015,257.5180438,0.083810482,1.8440625,1015.879834,2439.735068,0,Sad
6007,159.2608917,281.5338245,218.923679,0.021151443,1.438375,950.025238,2704.981123,0,Sad
6008,187.6763275,263.0254312,224.2669001,0.068717516,2.72925,826.0501061,2444.967956,4173.976078,Sad
6009,176.9323881,425.9783946,216.3306191,0.061880352,3.9094375,1721.701873,2992.253625,0,Sad
6010,161.2993367,598.8270941,215.0439302,0.054816873,2.58175,585.1961404,2924.342356,4940.355226,Sad
6011,138.4352597,240.1638786,193.1266545,0.083386797,2.212875,545.3275393,3507.729395,0,Sad
6012,158.9400522,579.2159816,214.9938384,0.114885926,2.6554375,1066.521363,2385.386124,4344.751368,Sad
6013,146.3777091,262.0835592,223.7146766,0.097373559,2.3604375,1984.037832,0,0,Sad
6014,143.5408849,259.5074444,207.8409111,0.115320114,2.3650625,977.8931405,3660.757688,0,Sad
6015,152.7761205,275.3410205,221.494436,0.255868603,2.58175,528.8434933,3642.302045,0,Sad
