,background,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,potted plant,sheep,sofa,train,tv/monitor,red,n_red,yellow,n_yellow,green,n_green,cyan,n_cyan,blue,n_blue,magenta,n_magenta,emotion
439,0.9813126320000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081157,0.0,0.01360621,0,0.0,0.0,0.0,0,0.7751164429999999,9,1.4099999999999999e-05,1,0.070684545,4,0.14890614,4,0.000889203,1,0.004389555,5,sadness
440,0.88284585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051198123,0.0,0.007418478,0.0,0.0,0.039589921,0,0.018947628,0.0,0.0,0,0.948180583,9,0.017797678,4,0.0034115609999999996,1,0.017545702,7,0.0,0,0.013064476,6,trust
441,0.762436893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17731068,0.0,0.0,0.000800971,0.0,0.05945145599999999,0,0.0,0.0,0.0,0,0.998883495,10,0.0,0,0.0,0,0.0,0,0.0,0,0.001116505,5,joy
442,0.927753943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066630915,0.0,0.0,0.0,0.0,0.0,0,0.005615141999999999,0.0,0.0,0,0.9208264979999999,10,0.002977918,6,0.001539432,1,5.05e-05,1,0.009400631,3,0.065205047,6,joy
443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.18997669,9,0.000118025,1,0.028709687,7,0.559234015,9,0.031689828999999996,2,0.190271754,6,trust
444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.662137681,10,0.0011645960000000002,1,0.11764579,6,0.205443409,10,0.0,0,0.013608523,7,anticipation
445,0.964507937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000222222,0.0,0.0,0.0,0.0,0.0,0.0,0.035269841,0,0.0,0.0,0.0,0,0.010968253999999998,5,0.14834920599999998,5,0.771269841,7,0.067746032,8,4.7600000000000005e-05,1,0.0016190479999999999,6,sadness
446,0.779931973,0.0,0.0,0.000255102,0.0,0.012891156,0.0,0.0,0.000901361,0.07457483,0.00502551,0.0,0.0,0.0,0.003911565,0.07482142900000001,0,0.0,0.047687075,0.0,0,0.7729166670000001,10,0.0,0,0.036079932,7,0.186130952,9,1.7e-05,1,0.004855442,7,fear
447,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5721421320000001,5,0.0,0,0.042903553,1,0.046700507999999995,4,0.281482234,1,0.056771574000000005,3,sadness
448,0.995222561,0.0,0.0,0.00075,0.0,0.0,0.0,0.0,0.0038597559999999998,0.0,0.0,0.000167683,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.820606707,7,0.178908537,6,0.0,0,0.000112805,1,0.0,0,0.000371951,3,joy
449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.978630137,9,0.020068493,5,0.0,0,0.0005022830000000001,2,0.0,0,0.000799087,3,joy
450,0.65562724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34437276,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.993882915,9,0.001577061,6,0.0014097970000000002,1,0.000215054,1,0.0,0,0.002915173,3,joy
451,0.71811413,0.0,0.0,0.0,0.0,0.22453804300000002,0.0,0.0,0.0,0.0,0.0,0.05460326099999999,0.0,0.0,0.002744565,0.0,0,0.0,0.0,0.0,0,0.9920434779999999,10,0.00017391299999999999,2,0.0026576090000000004,1,0.000793478,1,0.0,0,0.004331522,4,joy
452,0.731592593,0.0,0.0,0.0,0.0,0.0494,0.0,0.0,0.0,0.027555556000000002,0.0,0.00057037,0.0,0.0,0.0,0.0,0,0.0,0.16016296300000002,0.0,0,0.992814815,10,0.0,0,2.22e-05,1,0.0,0,0.0,0,0.0071629630000000005,4,joy
453,0.525367319,0.0,0.0,0.0,0.0,0.329348973,0.0,0.0,0.0,0.08596477,0.0,0.059318937999999995,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.978447926,7,2.0300000000000002e-05,1,0.009416349000000001,1,0.006088156999999999,1,0.0,0,0.006027275,3,AMBIGUOUS
454,0.99965291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232804,0.0,0.0,0.00011428600000000001,0.0,0.0,0,0.0,0.0,0.0,0,0.171754497,9,0.036831746,1,0.17250582,7,0.60605291,10,0.0,0,0.012855026,7,trust
455,0.9195844240000001,0.0,0.0,0.006908086,0.07350749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.45045266100000003,10,0.0,0,0.15954952,7,0.34022324,10,0.0,0,0.049774578,7,joy
456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.23098930199999998,10,0.0,0,0.079793244,7,0.611660055,9,0.0,0,0.077557399,7,joy
457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.33656060600000004,6,0.130848485,4,0.48810606100000004,7,0.043590909000000004,7,0.000166667,1,0.0007272730000000001,4,trust
